transaction_date,operator_name,transaction_type,transaction_amount,customer_age,customer_gender,customer_location,service_plan,data_usage_(mb),call_duration_(min),sms_sent,internet_package,transaction_status
2024-07-02 22:08:53,9mobile,Airtime Purchase,8929.8,28.0,male,Jos,Postpaid,3644.1,130.02,26.0,Daily,Failed
2024-02-06 04:10:03,Glo,Bill Payment,18497.3,38.0,male,Uyo,Prepaid,3252.13,86.0,75.0,Daily,Pending
2024-02-03 15:20:21,MTN,Airtime Purchase,6488.13,53.0,male,Ilorin,Prepaid,3243.48,122.19,1.0,Weekly,Failed
2024-07-13 21:32:34,9mobile,Data Purchase,12540.0,27.0,other,Gombe,Prepaid,2352.8,14.56,99.0,Monthly,Completed
1976-09-15 11:10:05,Airtel,Data Purchase,17005.65,44.0,other,Ilorin,Postpaid,488.21,158.0,44.0,Weekly,Failed
2024-02-25 22:04:12,9mobile,Data Purchase,11109.0,58.0,female,Gombe,Postpaid,2917.7,139.18,89.0,Weekly,Completed
2023-11-10 05:58:24,MTN,Bill Payment,1576.1,64.0,other,Owerri,Postpaid,342.3,108.44,6.0,Daily,Completed
2023-12-20 13:11:23,Glo,Data Purchase,7202.0,20.0,other,Enugu,Prepaid,2922.0,269.3,30.0,Daily,Pending
2023-08-20 13:37:43,Glo,Data Purchase,15723.0,52.0,female,Port Harcourt,Prepaid,237.29,159.58,46.0,Monthly,Failed
2024-01-10 05:20:25,Glo,Bill Payment,186.6,66.0,other,Onitsha,Prepaid,4473.36,236.53,2.0,Daily,Pending
1977-04-06 01:48:19,Glo,Bill Payment,3331.32,33.0,female,Uyo,Prepaid,4338.0,96.27,25.0,Monthly,Pending
2023-09-12 03:36:05,9mobile,Data Purchase,13832.1,65.0,male,Kano,Postpaid,1757.15,245.97,12.0,Weekly,Completed
2023-12-18 18:52:43,9mobile,Data Purchase,11964.9,62.0,other,Ilorin,Prepaid,4515.55,239.69,18.0,Monthly,Pending
2024-05-15 05:04:34,Airtel,Data Purchase,15379.7,63.0,male,Enugu,Postpaid,4978.35,209.55,41.0,Daily,Pending
1997-06-13 06:30:18,9mobile,Data Purchase,18365.1,21.0,female,Zaria,Postpaid,2725.97,252.6,56.0,Weekly,Failed
2023-09-29 09:15:58,Airtel,Airtime Purchase,7557.61,53.0,male,Sokoto,Postpaid,3041.06,198.2,16.0,Monthly,Completed
2023-08-05 17:04:16,Glo,Airtime Purchase,11103.11,27.0,female,Awka,Postpaid,3116.58,86.3,48.0,Monthly,Pending
2024-06-12 15:37:01,9mobile,Data Purchase,10108.81,44.0,male,Warri,Postpaid,1807.0,161.3,36.0,Monthly,Failed
2024-01-23 09:28:30,MTN,Airtime Purchase,6607.9,35.0,other,Port Harcourt,Prepaid,1949.39,50.88,100.0,Daily,Completed
2023-11-05 22:14:54,MTN,Airtime Purchase,681.0,18.0,male,Sokoto,Postpaid,2651.77,191.0,41.0,Daily,Pending
2024-04-07 04:40:39,Glo,Data Purchase,16978.62,19.0,female,Abuja,Postpaid,1375.0,26.77,60.0,Weekly,Failed
2024-05-29 09:05:33,MTN,Data Purchase,1623.28,56.0,other,Abuja,Prepaid,4410.0,284.43,98.0,Monthly,Pending
2023-12-24 05:57:25,9mobile,Bill Payment,8655.0,23.0,male,Zaria,Postpaid,1732.29,233.0,89.0,Weekly,Completed
2024-06-01 04:20:29,9mobile,Data Purchase,17292.49,70.0,other,Awka,Postpaid,3995.52,40.94,91.0,Monthly,Failed
2024-05-16 21:13:37,9mobile,Airtime Purchase,4523.1,29.0,female,Benin City,Prepaid,3973.0,52.68,61.0,Daily,Failed
2024-04-18 09:06:22,MTN,Data Purchase,14229.97,68.0,male,Calabar,Prepaid,2636.2,245.63,21.0,Weekly,Pending
2023-10-29 11:31:41,9mobile,Data Purchase,13182.54,40.0,female,Benin City,Postpaid,2951.01,8.0,100.0,Monthly,Failed
2023-10-23 10:57:59,MTN,Data Purchase,13768.47,53.0,female,Enugu,Prepaid,1556.46,128.0,73.0,Weekly,Pending
2001-03-24 14:41:37,MTN,Data Purchase,5106.67,49.0,female,Oyo,Postpaid,743.0,78.0,48.0,Daily,Failed
2023-09-16 17:45:37,9mobile,Airtime Purchase,4411.51,69.0,male,Uyo,Prepaid,1080.0,177.22,48.0,Daily,Pending
2014-08-22 15:13:12,MTN,Airtime Purchase,9750.57,42.0,other,Bauchi,Prepaid,1671.0,18.0,41.0,Monthly,Pending
2023-10-04 22:42:23,Glo,Bill Payment,1188.01,56.0,female,Uyo,Prepaid,2442.24,47.0,51.0,Monthly,Completed
2024-02-17 17:02:29,Airtel,Airtime Purchase,4972.4,69.0,female,Oyo,Prepaid,3337.81,106.35,24.0,Monthly,Pending
2023-09-03 02:00:55,Airtel,Airtime Purchase,15306.0,48.0,other,Akure,Prepaid,1856.56,210.25,18.0,Weekly,Completed
1982-01-31 20:04:46,Airtel,Bill Payment,17156.0,25.0,male,Gombe,Postpaid,4782.31,46.0,98.0,Weekly,Completed
2024-02-12 23:55:06,MTN,Data Purchase,9408.5,38.0,other,Maiduguri,Prepaid,4819.0,11.2,80.0,Monthly,Pending
2024-05-08 08:07:46,MTN,Bill Payment,14891.0,29.0,male,Enugu,Prepaid,3235.83,12.46,10.0,Daily,Pending
2023-08-29 07:39:57,Airtel,Data Purchase,1612.12,48.0,male,Ilorin,Prepaid,2066.0,253.65,2.0,Daily,Completed
2024-03-01 02:05:10,Airtel,Bill Payment,568.51,52.0,male,Zaria,Postpaid,4561.0,87.29,87.0,Weekly,Failed
2023-08-02 08:20:58,9mobile,Data Purchase,6141.8,37.0,female,Kano,Prepaid,3547.92,271.0,28.0,Monthly,Completed
2010-12-26 20:04:06,MTN,Bill Payment,15668.42,35.0,female,Lagos,Postpaid,3485.0,114.0,35.0,Monthly,Pending
2024-06-18 17:21:26,Airtel,Airtime Purchase,10861.0,62.0,other,Minna,Postpaid,818.69,54.0,78.0,Monthly,Completed
2023-10-29 14:13:55,MTN,Airtime Purchase,11651.5,53.0,female,Awka,Postpaid,1634.2,37.4,22.0,Daily,Failed
2024-02-05 18:09:04,Airtel,Bill Payment,4279.0,63.0,female,Asaba,Prepaid,1010.86,56.95,43.0,Monthly,Failed
2023-11-22 15:22:50,Glo,Bill Payment,7196.59,37.0,other,Oyo,Prepaid,1745.41,61.0,83.0,Weekly,Pending
2024-02-27 10:39:28,Glo,Data Purchase,2753.66,45.0,male,Port Harcourt,Prepaid,3455.4,273.5,99.0,Weekly,Failed
2023-12-04 19:54:01,Glo,Bill Payment,11438.0,69.0,female,Jalingo,Postpaid,733.0,62.12,76.0,Daily,Failed
2024-04-01 09:22:02,Glo,Data Purchase,6541.0,34.0,other,Maiduguri,Prepaid,2012.0,183.43,16.0,Daily,Completed
2023-11-09 10:11:13,MTN,Bill Payment,15708.0,49.0,male,Makurdi,Prepaid,3711.0,16.4,20.0,Daily,Completed
1993-01-06 05:10:54,Airtel,Data Purchase,11501.23,40.0,male,Uyo,Prepaid,2377.12,195.17,69.0,Daily,Failed
2006-08-22 09:11:05,9mobile,Bill Payment,5409.71,68.0,other,Jos,Postpaid,103.3,15.31,88.0,Daily,Pending
2013-04-06 01:18:22,MTN,Data Purchase,5048.0,42.0,other,Bauchi,Prepaid,4725.0,27.85,3.0,Monthly,Pending
2024-07-22 07:53:50,Glo,Bill Payment,8117.9,56.0,other,Akure,Prepaid,1775.4,39.53,40.0,Daily,Pending
2024-04-23 22:45:11,9mobile,Data Purchase,11915.85,63.0,female,Sokoto,Prepaid,3188.58,295.8,7.0,Monthly,Completed
2023-08-05 10:44:18,Glo,Airtime Purchase,10322.29,49.0,male,Abeokuta,Postpaid,4018.56,184.0,74.0,Weekly,Failed
2023-08-26 04:18:03,MTN,Bill Payment,16475.12,69.0,female,Port Harcourt,Postpaid,1789.5,88.56,92.0,Daily,Pending
2023-10-16 05:40:57,9mobile,Bill Payment,7899.97,68.0,male,Minna,Prepaid,4751.0,197.14,78.0,Daily,Pending
2023-11-12 15:12:21,MTN,Data Purchase,12941.4,47.0,female,Osogbo,Prepaid,3502.96,272.1,17.0,Weekly,Completed
2024-01-26 11:59:03,Airtel,Data Purchase,3740.4,53.0,female,Ibadan,Prepaid,164.99,199.3,45.0,Monthly,Failed
2024-05-28 13:58:31,MTN,Data Purchase,15827.0,56.0,other,Warri,Postpaid,2475.0,146.23,75.0,Daily,Completed
2001-11-22 18:19:00,MTN,Airtime Purchase,9325.08,56.0,female,Oyo,Postpaid,291.0,64.66,19.0,Weekly,Completed
1981-08-28 15:14:00,9mobile,Bill Payment,9190.0,57.0,male,Asaba,Postpaid,1982.52,140.5,68.0,Daily,Pending
2023-08-12 17:34:32,MTN,Airtime Purchase,11384.1,19.0,female,Ilorin,Prepaid,2973.4,229.98,45.0,Weekly,Failed
2024-04-23 16:36:02,9mobile,Bill Payment,9559.7,69.0,male,Maiduguri,Prepaid,4834.58,160.99,21.0,Weekly,Pending
2024-07-11 15:56:07,Glo,Bill Payment,13286.7,24.0,male,Onitsha,Prepaid,1489.24,185.4,43.0,Monthly,Failed
2023-08-18 00:40:14,Glo,Airtime Purchase,4427.0,61.0,male,Kaduna,Postpaid,4895.54,269.57,86.0,Weekly,Completed
2024-05-12 17:52:53,Airtel,Bill Payment,14896.61,32.0,female,Zaria,Prepaid,906.23,234.0,40.0,Daily,Failed
2024-05-19 01:22:42,Airtel,Bill Payment,12724.2,20.0,male,Uyo,Postpaid,4776.0,1.35,65.0,Daily,Failed
2024-01-06 08:35:34,Airtel,Data Purchase,10689.16,38.0,male,Akure,Postpaid,876.8,16.0,19.0,Monthly,Failed
2023-08-01 12:38:34,9mobile,Bill Payment,10082.9,25.0,female,Abuja,Prepaid,1031.3,263.38,44.0,Daily,Pending
1975-01-02 16:59:31,Airtel,Airtime Purchase,14468.2,66.0,female,Asaba,Prepaid,4303.7,74.57,82.0,Daily,Completed
1973-04-03 11:08:13,9mobile,Bill Payment,7614.41,24.0,male,Sokoto,Postpaid,1928.38,128.8,37.0,Monthly,Failed
2023-10-06 21:48:42,Airtel,Airtime Purchase,2931.0,18.0,male,Sokoto,Prepaid,1480.0,36.7,39.0,Monthly,Completed
2024-04-18 23:38:48,9mobile,Airtime Purchase,15587.91,69.0,female,Abuja,Prepaid,3214.54,41.0,65.0,Daily,Completed
1979-08-29 00:52:53,MTN,Data Purchase,17124.11,64.0,male,Jos,Postpaid,2966.4,134.08,59.0,Weekly,Failed
2002-03-22 11:49:21,MTN,Bill Payment,3871.35,37.0,male,Bauchi,Postpaid,470.0,80.36,32.0,Weekly,Failed
2023-08-27 11:45:25,9mobile,Bill Payment,9361.8,67.0,male,Sokoto,Postpaid,1667.58,219.0,16.0,Monthly,Pending
2023-10-17 19:50:54,Glo,Data Purchase,19710.61,66.0,male,Onitsha,Postpaid,1892.28,271.0,20.0,Weekly,Pending
2024-03-22 14:19:24,Glo,Airtime Purchase,4601.0,40.0,other,Awka,Postpaid,3476.37,82.18,21.0,Monthly,Pending
2023-10-31 21:35:44,Airtel,Bill Payment,6664.0,20.0,male,Akure,Prepaid,573.11,199.0,81.0,Daily,Failed
2024-07-02 16:36:25,Airtel,Airtime Purchase,13842.58,50.0,female,Jalingo,Postpaid,1122.81,76.3,39.0,Daily,Failed
1997-04-12 07:05:45,9mobile,Bill Payment,10047.3,19.0,female,Ibadan,Postpaid,395.6,236.0,54.0,Weekly,Failed
2023-08-19 07:43:13,9mobile,Bill Payment,5941.0,37.0,female,Asaba,Prepaid,1856.0,169.63,40.0,Monthly,Failed
2023-11-12 00:11:44,Airtel,Bill Payment,16571.0,63.0,female,Osogbo,Prepaid,4113.87,72.71,55.0,Daily,Pending
2024-07-27 11:13:40,MTN,Bill Payment,383.78,59.0,female,Enugu,Postpaid,364.34,66.69,100.0,Monthly,Pending
1972-06-13 01:04:07,Airtel,Bill Payment,467.34,43.0,female,Minna,Postpaid,4857.56,88.31,40.0,Weekly,Pending
2023-10-09 12:43:12,MTN,Airtime Purchase,18885.3,51.0,male,Osogbo,Prepaid,1800.34,26.5,34.0,Weekly,Completed
2023-11-13 20:53:02,9mobile,Airtime Purchase,8040.04,54.0,female,Makurdi,Prepaid,4357.21,118.0,68.0,Weekly,Completed
2022-08-01 09:06:24,MTN,Airtime Purchase,8344.69,58.0,other,Minna,Prepaid,4162.79,158.68,62.0,Daily,Failed
2023-11-29 04:32:06,9mobile,Airtime Purchase,3603.95,25.0,other,Jos,Prepaid,108.81,8.0,38.0,Weekly,Failed
2003-10-16 05:55:56,Glo,Airtime Purchase,13872.26,61.0,female,Jalingo,Postpaid,1150.57,32.42,70.0,Weekly,Completed
2023-12-07 15:36:18,Glo,Airtime Purchase,15848.8,31.0,male,Warri,Postpaid,3242.77,278.42,2.0,Weekly,Pending
2024-07-25 19:15:49,MTN,Data Purchase,16284.0,52.0,other,Akure,Prepaid,2098.32,32.0,61.0,Daily,Completed
1985-05-08 02:28:58,9mobile,Airtime Purchase,13690.8,19.0,male,Minna,Prepaid,4820.1,59.0,0.0,Weekly,Completed
2024-01-23 13:06:30,9mobile,Bill Payment,7336.52,29.0,male,Enugu,Prepaid,1894.92,209.5,10.0,Monthly,Failed
2024-01-31 20:07:34,9mobile,Bill Payment,693.55,48.0,female,Zaria,Postpaid,3509.0,37.56,84.0,Weekly,Pending
2024-05-05 05:42:14,9mobile,Data Purchase,9326.3,50.0,female,Awka,Postpaid,754.46,284.97,25.0,Monthly,Pending
2024-07-30 21:11:45,Airtel,Airtime Purchase,6240.92,28.0,male,Kano,Prepaid,1318.0,259.4,32.0,Weekly,Pending
2024-01-13 18:41:27,MTN,Data Purchase,585.0,63.0,female,Minna,Prepaid,1647.44,88.8,72.0,Monthly,Completed
2023-11-10 05:18:37,Glo,Data Purchase,15274.0,55.0,male,Osogbo,Prepaid,4099.54,7.14,9.0,Daily,Failed
2023-09-29 13:58:06,Glo,Data Purchase,19686.47,45.0,male,Kaduna,Postpaid,2583.76,165.69,51.0,Daily,Pending
2024-07-08 11:05:28,9mobile,Bill Payment,8504.0,29.0,male,Awka,Prepaid,4809.0,126.7,44.0,Daily,Pending
2004-05-05 16:47:31,MTN,Airtime Purchase,14644.07,20.0,other,Warri,Postpaid,4181.11,11.87,60.0,Daily,Failed
2024-07-18 14:59:09,Glo,Data Purchase,17608.22,58.0,other,Calabar,Prepaid,3833.25,205.0,11.0,Weekly,Failed
2011-05-29 01:44:10,9mobile,Bill Payment,19057.0,18.0,female,Zaria,Postpaid,886.0,35.52,0.0,Monthly,Failed
2024-07-01 02:22:19,Airtel,Data Purchase,14515.7,60.0,male,Uyo,Prepaid,3582.9,13.66,46.0,Daily,Completed
2024-04-18 22:31:20,MTN,Data Purchase,17619.59,30.0,female,Ibadan,Prepaid,2292.62,216.1,98.0,Monthly,Pending
2005-07-31 22:39:13,MTN,Bill Payment,17784.69,37.0,male,Uyo,Postpaid,1533.0,148.83,59.0,Weekly,Failed
2024-03-23 03:17:23,9mobile,Airtime Purchase,10605.02,56.0,female,Jalingo,Prepaid,4625.1,54.5,96.0,Daily,Completed
2023-12-09 09:54:15,9mobile,Airtime Purchase,17901.12,56.0,male,Enugu,Postpaid,2847.0,140.32,33.0,Weekly,Pending
2023-10-17 03:20:37,MTN,Data Purchase,11905.8,28.0,male,Asaba,Postpaid,4468.1,264.6,42.0,Daily,Failed
2024-06-27 23:55:20,9mobile,Bill Payment,17791.42,57.0,female,Calabar,Prepaid,768.1,57.74,13.0,Weekly,Completed
2024-07-11 07:30:34,MTN,Bill Payment,16276.6,53.0,other,Asaba,Postpaid,1587.28,109.28,95.0,Daily,Completed
2023-11-09 22:02:14,Glo,Bill Payment,14929.05,49.0,other,Benin City,Prepaid,2472.36,6.0,49.0,Monthly,Pending
1970-09-20 03:45:32,Glo,Bill Payment,364.91,68.0,other,Benin City,Postpaid,969.6,166.1,15.0,Daily,Completed
2024-04-11 05:00:34,Airtel,Bill Payment,19286.89,53.0,female,Akure,Prepaid,2679.45,120.4,73.0,Daily,Failed
2023-09-19 13:37:59,Glo,Airtime Purchase,1078.0,31.0,female,Kano,Prepaid,2322.8,156.5,88.0,Weekly,Failed
2023-12-29 19:17:26,9mobile,Data Purchase,18175.0,39.0,male,Ibadan,Prepaid,2502.0,6.0,24.0,Weekly,Pending
2014-03-30 15:18:11,9mobile,Airtime Purchase,6803.7,57.0,female,Minna,Prepaid,4936.0,274.29,50.0,Weekly,Completed
1990-08-04 22:38:22,9mobile,Data Purchase,19721.2,59.0,other,Maiduguri,Prepaid,3176.7,100.04,93.0,Daily,Failed
1972-08-07 05:45:49,MTN,Bill Payment,18447.3,24.0,male,Zaria,Postpaid,4155.0,204.1,83.0,Weekly,Completed
2023-08-24 03:18:31,9mobile,Data Purchase,1519.1,59.0,male,Enugu,Prepaid,146.42,223.0,95.0,Weekly,Pending
2012-09-17 01:17:20,Glo,Data Purchase,13785.0,61.0,other,Lagos,Prepaid,4223.0,21.1,47.0,Weekly,Completed
2024-03-10 20:44:04,Airtel,Data Purchase,11876.46,64.0,male,Bauchi,Prepaid,1452.0,230.0,50.0,Weekly,Failed
2023-09-09 01:23:36,Airtel,Airtime Purchase,7177.0,29.0,male,Akure,Prepaid,2487.0,271.17,26.0,Weekly,Failed
2023-11-02 01:08:11,Airtel,Data Purchase,4020.42,44.0,male,Jalingo,Prepaid,4254.4,176.0,21.0,Daily,Completed
2024-02-24 14:36:07,MTN,Data Purchase,14986.7,49.0,male,Calabar,Postpaid,4226.0,257.3,29.0,Weekly,Completed
2024-06-13 11:06:39,Glo,Data Purchase,17117.88,21.0,female,Warri,Prepaid,1730.06,231.0,33.0,Monthly,Pending
2023-10-14 19:17:20,Airtel,Bill Payment,19867.0,70.0,male,Benin City,Prepaid,840.0,61.94,42.0,Monthly,Completed
1975-04-11 11:49:36,9mobile,Bill Payment,14634.29,28.0,female,Ilorin,Postpaid,491.06,292.3,29.0,Weekly,Failed
2024-05-16 19:43:48,9mobile,Airtime Purchase,17472.0,56.0,male,Makurdi,Prepaid,293.51,152.0,56.0,Monthly,Failed
2024-03-09 00:05:34,Airtel,Bill Payment,4333.0,23.0,female,Osogbo,Postpaid,2518.92,28.2,11.0,Weekly,Pending
2023-10-05 01:18:59,Airtel,Data Purchase,18663.4,49.0,male,Jos,Prepaid,2054.0,210.0,35.0,Weekly,Completed
2024-05-13 17:57:37,Glo,Airtime Purchase,15163.13,62.0,male,Bauchi,Prepaid,100.89,217.77,55.0,Monthly,Failed
1972-01-13 14:59:18,MTN,Bill Payment,10569.6,33.0,female,Maiduguri,Prepaid,3394.19,88.0,60.0,Daily,Failed
2024-07-29 19:22:12,Airtel,Airtime Purchase,8090.0,63.0,male,Abeokuta,Prepaid,2246.19,60.14,0.0,Monthly,Failed
1973-12-21 06:46:40,Airtel,Airtime Purchase,8943.1,70.0,other,Abuja,Postpaid,2867.15,9.41,16.0,Monthly,Failed
2023-08-06 13:00:19,Airtel,Airtime Purchase,11206.69,49.0,other,Onitsha,Postpaid,1647.15,290.4,10.0,Daily,Failed
2024-06-24 12:18:55,9mobile,Bill Payment,10300.0,33.0,male,Abeokuta,Postpaid,902.31,185.0,34.0,Monthly,Failed
2023-09-23 09:52:24,Airtel,Data Purchase,16699.86,47.0,female,Calabar,Postpaid,1104.16,274.78,29.0,Weekly,Pending
2023-09-27 09:12:35,MTN,Data Purchase,13909.5,35.0,female,Enugu,Prepaid,4044.0,0.82,21.0,Monthly,Pending
2024-05-06 04:11:40,9mobile,Data Purchase,14557.2,39.0,other,Minna,Prepaid,590.49,51.73,15.0,Daily,Completed
2023-10-29 12:57:33,Airtel,Bill Payment,19393.8,54.0,other,Ibadan,Prepaid,4302.19,127.95,12.0,Monthly,Pending
2024-04-12 03:45:11,MTN,Data Purchase,4338.0,25.0,other,Asaba,Postpaid,4829.1,172.98,90.0,Weekly,Failed
2018-04-10 07:24:09,MTN,Airtime Purchase,225.24,21.0,male,Akure,Prepaid,1501.1,97.27,51.0,Weekly,Completed
2024-02-15 12:38:50,Airtel,Bill Payment,18206.8,68.0,female,Jos,Postpaid,4140.23,18.76,93.0,Monthly,Failed
2023-08-05 03:03:18,9mobile,Data Purchase,2483.0,31.0,female,Port Harcourt,Prepaid,4118.7,149.73,24.0,Monthly,Failed
2024-01-16 00:43:21,9mobile,Data Purchase,9574.3,26.0,female,Awka,Postpaid,3993.17,59.01,52.0,Monthly,Failed
2023-10-07 19:23:59,Glo,Bill Payment,15096.0,25.0,female,Abuja,Postpaid,1708.7,262.65,100.0,Monthly,Failed
2024-01-15 10:19:00,9mobile,Bill Payment,19752.24,45.0,female,Sokoto,Prepaid,4534.84,70.3,83.0,Weekly,Pending
2024-03-13 18:29:10,9mobile,Bill Payment,8099.74,49.0,male,Abeokuta,Postpaid,758.98,253.0,97.0,Weekly,Completed
2023-10-11 05:09:10,Glo,Bill Payment,2334.85,25.0,female,Zaria,Postpaid,2016.0,191.2,95.0,Monthly,Completed
2002-07-10 16:38:21,9mobile,Data Purchase,16390.0,62.0,female,Benin City,Postpaid,330.1,71.76,83.0,Daily,Failed
2024-03-31 15:29:24,Airtel,Bill Payment,16678.0,57.0,other,Lagos,Prepaid,2024.6,65.02,72.0,Daily,Completed
2024-05-15 20:28:52,Airtel,Bill Payment,13047.5,41.0,female,Awka,Prepaid,4486.1,94.49,7.0,Daily,Failed
2023-08-20 23:40:37,MTN,Data Purchase,10264.73,45.0,female,Port Harcourt,Postpaid,4559.43,1.4,95.0,Monthly,Completed
2023-12-28 21:22:25,Glo,Bill Payment,9429.5,39.0,male,Aba,Prepaid,1616.24,261.0,58.0,Weekly,Failed
2024-05-04 19:24:59,Airtel,Data Purchase,19830.53,33.0,female,Asaba,Prepaid,2872.0,10.77,3.0,Weekly,Completed
2024-07-10 11:57:07,MTN,Airtime Purchase,16370.37,24.0,other,Oyo,Postpaid,3779.0,30.71,25.0,Daily,Completed
2009-08-03 01:42:42,MTN,Airtime Purchase,762.22,50.0,female,Enugu,Prepaid,1697.39,17.3,46.0,Weekly,Pending
2024-05-26 16:29:47,Airtel,Airtime Purchase,19747.5,68.0,female,Abuja,Postpaid,316.24,283.31,2.0,Monthly,Completed
1981-09-12 21:31:25,Airtel,Airtime Purchase,2945.35,31.0,male,Enugu,Postpaid,30.32,157.73,72.0,Weekly,Failed
2024-07-31 12:30:30,MTN,Bill Payment,5287.6,70.0,female,Bauchi,Postpaid,3599.0,234.6,59.0,Weekly,Completed
1989-03-28 04:01:53,9mobile,Data Purchase,2313.4,37.0,male,Bauchi,Prepaid,1226.06,79.5,56.0,Weekly,Completed
2023-12-03 14:00:46,MTN,Airtime Purchase,6036.8,42.0,female,Kaduna,Postpaid,4126.0,91.84,42.0,Weekly,Pending
2024-02-20 13:57:43,Glo,Bill Payment,259.4,27.0,male,Oyo,Postpaid,3137.79,54.55,48.0,Monthly,Failed
2023-12-22 09:41:22,Airtel,Airtime Purchase,13767.0,60.0,female,Benin City,Postpaid,1579.3,271.56,11.0,Monthly,Failed
2024-03-05 19:03:22,MTN,Data Purchase,723.0,57.0,female,Osogbo,Postpaid,3646.0,294.0,89.0,Monthly,Pending
2010-01-10 03:00:52,Airtel,Airtime Purchase,17703.28,38.0,female,Calabar,Prepaid,2120.87,213.16,48.0,Daily,Pending
1994-06-03 14:03:32,Airtel,Airtime Purchase,16761.34,66.0,male,Oyo,Postpaid,4864.54,114.15,81.0,Weekly,Pending
2023-12-19 18:13:11,Glo,Bill Payment,13265.58,20.0,female,Jalingo,Prepaid,2016.17,211.2,7.0,Weekly,Completed
2024-01-20 23:29:03,MTN,Bill Payment,7524.0,67.0,female,Minna,Postpaid,1720.61,233.97,97.0,Daily,Pending
2024-04-26 13:05:04,Glo,Data Purchase,15084.43,38.0,male,Abuja,Postpaid,2156.8,238.71,98.0,Weekly,Failed
2021-04-22 02:51:48,Airtel,Data Purchase,4083.55,54.0,male,Onitsha,Prepaid,2640.0,124.0,12.0,Monthly,Completed
2023-11-22 16:17:11,Glo,Bill Payment,5263.05,20.0,male,Lagos,Postpaid,3717.66,269.65,32.0,Monthly,Pending
2023-09-09 11:44:00,Airtel,Airtime Purchase,12868.0,66.0,male,Enugu,Postpaid,3601.64,193.4,77.0,Monthly,Pending
2024-03-21 12:36:12,Glo,Data Purchase,5547.92,52.0,male,Uyo,Postpaid,4370.0,283.5,13.0,Daily,Completed
2024-03-21 09:07:54,Airtel,Data Purchase,13260.8,30.0,male,Benin City,Postpaid,1314.09,179.62,100.0,Monthly,Completed
2023-12-09 21:45:34,Glo,Bill Payment,3730.0,46.0,male,Jalingo,Prepaid,1100.69,164.0,94.0,Daily,Pending
2024-02-15 15:59:39,9mobile,Data Purchase,6718.48,63.0,male,Lagos,Prepaid,2594.0,121.55,3.0,Weekly,Pending
1985-07-20 07:27:52,MTN,Bill Payment,19200.04,30.0,female,Jos,Postpaid,583.0,177.35,46.0,Monthly,Pending
2024-03-07 14:02:29,9mobile,Airtime Purchase,2320.0,54.0,other,Maiduguri,Postpaid,4349.0,117.0,50.0,Daily,Failed
2024-02-22 10:16:17,9mobile,Bill Payment,16686.91,56.0,male,Owerri,Postpaid,3142.2,89.38,87.0,Weekly,Pending
2007-11-30 15:50:13,9mobile,Airtime Purchase,14037.3,68.0,other,Makurdi,Prepaid,3586.0,108.0,49.0,Weekly,Completed
2024-02-27 05:17:22,Glo,Bill Payment,12207.7,26.0,other,Uyo,Postpaid,3011.72,187.95,38.0,Daily,Completed
2023-12-16 08:52:32,Airtel,Bill Payment,12404.5,40.0,other,Ilorin,Postpaid,4180.84,179.7,3.0,Weekly,Pending
2024-05-26 10:56:44,9mobile,Airtime Purchase,4523.0,44.0,male,Akure,Postpaid,1326.0,275.0,75.0,Weekly,Pending
2023-08-13 13:26:37,9mobile,Bill Payment,3737.3,25.0,male,Jalingo,Postpaid,1651.0,25.77,31.0,Monthly,Pending
2009-09-23 13:46:28,MTN,Data Purchase,17248.96,39.0,male,Minna,Postpaid,1248.32,268.13,42.0,Monthly,Failed
2024-01-27 23:45:19,Airtel,Data Purchase,14132.0,67.0,other,Calabar,Prepaid,958.0,247.41,19.0,Monthly,Completed
2024-02-02 20:53:09,Glo,Bill Payment,18680.9,62.0,female,Port Harcourt,Prepaid,4653.74,148.95,3.0,Monthly,Pending
2004-04-08 08:21:16,Glo,Bill Payment,2066.9,36.0,male,Uyo,Prepaid,4452.7,169.84,6.0,Weekly,Pending
2023-10-18 01:33:14,Glo,Airtime Purchase,9490.18,24.0,female,Kaduna,Postpaid,1685.32,169.13,100.0,Weekly,Completed
2014-11-25 23:43:53,9mobile,Data Purchase,13862.4,33.0,male,Minna,Postpaid,4399.03,32.71,97.0,Monthly,Failed
2011-03-25 06:16:27,Airtel,Data Purchase,4032.7,44.0,male,Maiduguri,Postpaid,2078.03,247.9,31.0,Weekly,Completed
2024-03-24 21:51:51,Airtel,Bill Payment,18244.62,64.0,female,Abuja,Postpaid,1674.38,2.68,53.0,Daily,Pending
2024-04-26 04:16:27,9mobile,Airtime Purchase,9099.7,44.0,male,Jos,Prepaid,2683.6,3.82,13.0,Monthly,Pending
2024-02-11 16:31:25,9mobile,Data Purchase,14909.0,56.0,female,Aba,Postpaid,2829.32,35.0,53.0,Daily,Failed
2023-09-29 12:26:48,MTN,Bill Payment,14932.19,37.0,other,Awka,Prepaid,3432.3,211.91,1.0,Monthly,Pending
2000-02-14 12:45:02,9mobile,Data Purchase,1542.93,38.0,female,Warri,Postpaid,758.66,269.75,96.0,Monthly,Pending
2024-07-12 12:06:18,9mobile,Airtime Purchase,17242.93,51.0,female,Oyo,Postpaid,1719.23,276.0,89.0,Weekly,Pending
2023-12-27 02:25:34,Airtel,Bill Payment,1629.25,37.0,female,Onitsha,Prepaid,2012.27,176.5,91.0,Monthly,Completed
